"","ST","age","citizen","marital","education","employment","race","sex","n","weighted_share_of_state","state"
"9791",26,1,2,1,4,1,5,2,53,5.35501528503231e-06,"mi"
"9792",26,1,2,1,4,2,1,1,415,4.19307800620454e-05,"mi"
"9793",26,1,2,1,4,2,1,2,1627,0.000164388865448067,"mi"
"9794",26,1,2,1,4,2,2,1,19,1.91972246067196e-06,"mi"
"9795",26,1,2,1,4,2,2,2,40,4.0415209698357e-06,"mi"
"9796",26,1,2,1,4,2,3,1,15,1.51557036368839e-06,"mi"
"9797",26,1,2,1,4,2,3,2,254,2.56636581584567e-05,"mi"
"9798",26,1,2,1,4,2,4,1,177,1.7883730291523e-05,"mi"
"9799",26,1,2,1,4,2,4,2,1117,0.000112859473082662,"mi"
"9800",26,1,2,1,4,2,5,1,43,4.34463504257338e-06,"mi"
"9801",26,1,2,1,4,2,5,2,45,4.54671109106517e-06,"mi"
"9802",26,1,2,1,5,1,1,1,4540,0.000458712630076352,"mi"
"9803",26,1,2,1,5,1,1,2,2902,0.00029321234636158,"mi"
"9804",26,1,2,1,5,1,2,1,462,4.66795672016024e-05,"mi"
"9805",26,1,2,1,5,1,2,2,509,5.14283543411593e-05,"mi"
"9806",26,1,2,1,5,1,3,1,1403,0.000141756348016987,"mi"
"9807",26,1,2,1,5,1,3,2,509,5.14283543411593e-05,"mi"
"9808",26,1,2,1,5,1,4,1,5834,0.000589455833450537,"mi"
"9809",26,1,2,1,5,1,4,2,3065,0.000309681544313661,"mi"
"9810",26,1,2,1,5,1,5,1,227,2.29356315038176e-05,"mi"
"9811",26,1,2,1,5,1,5,2,363,3.6676802801259e-05,"mi"
"9812",26,1,2,1,5,2,1,1,1340,0.000135390952489496,"mi"
"9813",26,1,2,1,5,2,1,2,2888,0.000291797814022138,"mi"
"9814",26,1,2,1,5,2,2,1,329,3.32415099768987e-05,"mi"
"9815",26,1,2,1,5,2,2,2,90,9.09342218213033e-06,"mi"
"9816",26,1,2,1,5,2,3,1,41,4.1425589940816e-06,"mi"
"9817",26,1,2,1,5,2,3,2,838,8.4669864318058e-05,"mi"
"9818",26,1,2,1,5,2,4,1,916,9.25508302092376e-05,"mi"
"9819",26,1,2,1,5,2,4,2,6791,0.000686149222653857,"mi"
"9820",26,1,2,1,5,2,5,1,39,3.94048294558981e-06,"mi"
"9821",26,1,2,1,5,2,5,2,311,3.14228255404726e-05,"mi"
"9822",26,1,2,1,6,1,1,1,5333,0.000538835783303345,"mi"
"9823",26,1,2,1,6,1,1,2,2328,0.000235216520444438,"mi"
"9824",26,1,2,1,6,1,2,1,836,8.44677882695662e-05,"mi"
"9825",26,1,2,1,6,1,2,2,396,4.00110576013735e-05,"mi"
"9826",26,1,2,1,6,1,3,1,794,8.02241912512387e-05,"mi"
"9827",26,1,2,1,6,1,3,2,416,4.20318180862913e-05,"mi"
"9828",26,1,2,1,6,1,4,1,10403,0.00105109856623002,"mi"
"9829",26,1,2,1,6,1,4,2,4214,0.000425774234172191,"mi"
"9830",26,1,2,1,6,1,5,1,327,3.30394339284069e-05,"mi"
"9831",26,1,2,1,6,1,5,2,178,1.79847683157689e-05,"mi"
"9832",26,1,2,1,6,2,1,1,651,6.57757537840761e-05,"mi"
"9833",26,1,2,1,6,2,1,2,1385,0.000139937663580561,"mi"
"9834",26,1,2,1,6,2,2,1,65,6.56747157598302e-06,"mi"
"9835",26,1,2,1,6,2,2,2,161,1.62671219035887e-05,"mi"
"9836",26,1,2,1,6,2,3,1,48,4.84982516380284e-06,"mi"
"9837",26,1,2,1,6,2,3,2,182,1.83889204127525e-05,"mi"
"9838",26,1,2,1,6,2,4,1,1054,0.000106494077555171,"mi"
"9839",26,1,2,1,6,2,4,2,3466,0.000350197792036264,"mi"
"9840",26,1,2,1,6,2,5,1,42,4.24359701832749e-06,"mi"
"9841",26,1,2,1,6,2,5,2,72,7.27473774570427e-06,"mi"
"9842",26,1,2,2,1,1,1,1,1016,0.000102654632633827,"mi"
"9843",26,1,2,2,1,1,1,2,666,6.72913241477645e-05,"mi"
"9844",26,1,2,2,1,1,2,1,13,1.3134943151966e-06,"mi"
"9845",26,1,2,2,1,1,2,2,102,1.0305878473081e-05,"mi"
"9846",26,1,2,2,1,1,3,1,7382,0.000745862694983179,"mi"
"9847",26,1,2,2,1,1,3,2,2432,0.000245724474966011,"mi"
"9848",26,1,2,2,1,1,4,1,341,3.44539662678494e-05,"mi"
"9849",26,1,2,2,1,1,4,2,623,6.29466891051911e-05,"mi"
"9850",26,1,2,2,1,1,5,1,43,4.34463504257338e-06,"mi"
"9851",26,1,2,2,1,2,1,1,8363,0.0008449809967684,"mi"
"9852",26,1,2,2,1,2,1,2,10650,0.00107605495821876,"mi"
"9853",26,1,2,2,1,2,2,1,1440,0.000145494754914085,"mi"
"9854",26,1,2,2,1,2,2,2,1561,0.000157720355847838,"mi"
"9855",26,1,2,2,1,2,3,1,5697,0.00057561362412885,"mi"
"9856",26,1,2,2,1,2,3,2,7195,0.000726968584449197,"mi"
"9857",26,1,2,2,1,2,4,1,6420,0.000648664115658631,"mi"
"9858",26,1,2,2,1,2,4,2,7303,0.000737880691067754,"mi"
"9859",26,1,2,2,1,2,5,1,604,6.10269666445191e-05,"mi"
"9860",26,1,2,2,1,2,5,2,728,7.35556816510098e-05,"mi"
"9861",26,1,2,2,2,1,1,1,2110,0.000213190231158833,"mi"
"9862",26,1,2,2,2,1,1,2,1533,0.000154891291168953,"mi"
"9863",26,1,2,2,2,1,2,1,469,4.73868333713236e-05,"mi"
"9864",26,1,2,2,2,1,2,2,365,3.68788788497508e-05,"mi"
"9865",26,1,2,2,2,1,3,1,3469,0.000350500906109001,"mi"
"9866",26,1,2,2,2,1,3,2,1438,0.000145292678865594,"mi"
"9867",26,1,2,2,2,1,4,1,733,7.40608717722393e-05,"mi"
"9868",26,1,2,2,2,1,4,2,727,7.34546436267639e-05,"mi"
"9869",26,1,2,2,2,1,5,1,161,1.62671219035887e-05,"mi"
"9870",26,1,2,2,2,1,5,2,60,6.06228145475356e-06,"mi"
"9871",26,1,2,2,2,2,1,1,2159,0.000218141094346882,"mi"
"9872",26,1,2,2,2,2,1,2,2769,0.000279774289136877,"mi"
"9873",26,1,2,2,2,2,2,1,370,3.73840689709803e-05,"mi"
"9874",26,1,2,2,2,2,2,2,203,2.05107189219162e-05,"mi"
"9875",26,1,2,2,2,2,3,1,877,8.86103472636478e-05,"mi"
"9876",26,1,2,2,2,2,3,2,1039,0.000104978507191482,"mi"
"9877",26,1,2,2,2,2,4,1,907,9.16414879910246e-05,"mi"
"9878",26,1,2,2,2,2,4,2,1238,0.000125085074016415,"mi"
"9879",26,1,2,2,2,2,5,1,45,4.54671109106517e-06,"mi"
"9880",26,1,2,2,2,2,5,2,135,1.36401332731955e-05,"mi"
"9881",26,1,2,2,3,1,1,1,2036,0.000205713417364637,"mi"
"9882",26,1,2,2,3,1,1,2,2093,0.000211472584746653,"mi"
"9883",26,1,2,2,3,1,2,1,584,5.90062061596013e-05,"mi"
"9884",26,1,2,2,3,1,2,2,606,6.12290426930109e-05,"mi"
"9885",26,1,2,2,3,1,3,1,832,8.40636361725826e-05,"mi"
"9886",26,1,2,2,3,1,3,2,957,9.66933892033192e-05,"mi"
"9887",26,1,2,2,3,1,4,1,1197,0.000120942515022333,"mi"
"9888",26,1,2,2,3,1,4,2,1101,0.000111242864694728,"mi"
"9889",26,1,2,2,3,1,5,1,96,9.69965032760569e-06,"mi"
"9890",26,1,2,2,3,1,5,2,51,5.15293923654052e-06,"mi"
"9891",26,1,2,2,3,2,1,1,2006,0.000202682276637261,"mi"
"9892",26,1,2,2,3,2,1,2,2019,0.000203995770952457,"mi"
"9893",26,1,2,2,3,2,2,1,710,7.17369972145837e-05,"mi"
"9894",26,1,2,2,3,2,2,2,223,2.2531479406834e-05,"mi"
"9895",26,1,2,2,3,2,3,1,479,4.83972136137826e-05,"mi"
"9896",26,1,2,2,3,2,3,2,752,7.59805942329112e-05,"mi"
"9897",26,1,2,2,3,2,4,1,3020,0.000305134833222596,"mi"
"9898",26,1,2,2,3,2,4,2,2106,0.00021278607906185,"mi"
"9899",26,1,2,2,3,2,5,1,501,5.06200501471922e-05,"mi"
"9900",26,1,2,2,3,2,5,2,176,1.77826922672771e-05,"mi"
"9901",26,1,2,2,4,1,1,1,748,7.55764421359277e-05,"mi"
"9902",26,1,2,2,4,1,1,2,724,7.31515295540262e-05,"mi"
"9903",26,1,2,2,4,1,2,1,148,1.49536275883921e-05,"mi"
"9904",26,1,2,2,4,1,2,2,111,1.12152206912941e-05,"mi"
"9905",26,1,2,2,4,1,3,1,280,2.82906467888499e-05,"mi"
"9906",26,1,2,2,4,1,3,2,59,5.96124343050766e-06,"mi"
"9907",26,1,2,2,4,1,4,1,294,2.97051791282924e-05,"mi"
"9908",26,1,2,2,4,1,4,2,311,3.14228255404726e-05,"mi"
"9909",26,1,2,2,4,1,5,1,59,5.96124343050766e-06,"mi"
"9910",26,1,2,2,4,1,5,2,23,2.32387455765553e-06,"mi"
"9911",26,1,2,2,4,2,1,1,370,3.73840689709803e-05,"mi"
"9912",26,1,2,2,4,2,1,2,744,7.51722900389441e-05,"mi"
"9913",26,1,2,2,4,2,2,1,95,9.5986123033598e-06,"mi"
"9914",26,1,2,2,4,2,2,2,40,4.0415209698357e-06,"mi"
"9915",26,1,2,2,4,2,3,1,143,1.44484374671626e-05,"mi"
"9916",26,1,2,2,4,2,3,2,47,4.74878713955695e-06,"mi"
"9917",26,1,2,2,4,2,4,1,43,4.34463504257338e-06,"mi"
"9918",26,1,2,2,4,2,4,2,276,2.78864946918664e-05,"mi"
"9919",26,1,2,2,4,2,5,2,13,1.3134943151966e-06,"mi"
"9920",26,1,2,2,5,1,1,1,1692,0.00017095633702405,"mi"
"9921",26,1,2,2,5,1,1,2,1134,0.000114577119494842,"mi"
"9922",26,1,2,2,5,1,2,1,413,4.17287040135536e-05,"mi"
"9923",26,1,2,2,5,1,2,2,146,1.47515515399003e-05,"mi"
"9924",26,1,2,2,5,1,3,1,392,3.96069055043899e-05,"mi"
"9925",26,1,2,2,5,1,3,2,247,2.49563919887355e-05,"mi"
"9926",26,1,2,2,5,1,4,1,2120,0.000214200611401292,"mi"
"9927",26,1,2,2,5,1,4,2,1535,0.000155093367217445,"mi"
"9928",26,1,2,2,5,1,5,1,51,5.15293923654052e-06,"mi"
"9929",26,1,2,2,5,1,5,2,251,2.5360544085719e-05,"mi"
"9930",26,1,2,2,5,2,1,1,1128,0.000113970891349367,"mi"
"9931",26,1,2,2,5,2,1,2,938,9.47736667426473e-05,"mi"
"9932",26,1,2,2,5,2,2,1,75,7.57785181844194e-06,"mi"
"9933",26,1,2,2,5,2,2,2,105,1.06089925458187e-05,"mi"
"9934",26,1,2,2,5,2,3,1,132,1.33370192004578e-05,"mi"
"9935",26,1,2,2,5,2,3,2,98,9.90172637609748e-06,"mi"
"9936",26,1,2,2,5,2,4,1,1015,0.000102553594609581,"mi"
"9937",26,1,2,2,5,2,4,2,1123,0.000113465701228137,"mi"
"9938",26,1,2,2,5,2,5,1,54,5.4560533092782e-06,"mi"
"9939",26,1,2,2,5,2,5,2,142,1.43473994429168e-05,"mi"
"9940",26,1,2,2,6,1,1,1,1713,0.000173078135533214,"mi"
"9941",26,1,2,2,6,1,1,2,1213,0.000122559123410268,"mi"
"9942",26,1,2,2,6,1,2,1,395,3.99100195771276e-05,"mi"
"9943",26,1,2,2,6,1,2,2,105,1.06089925458187e-05,"mi"
"9944",26,1,2,2,6,1,3,1,238,2.40470497705224e-05,"mi"
"9945",26,1,2,2,6,1,3,2,71,7.17369972145838e-06,"mi"
"9946",26,1,2,2,6,1,4,1,2483,0.000250877414202551,"mi"
"9947",26,1,2,2,6,1,4,2,1624,0.00016408575137533,"mi"
"9948",26,1,2,2,6,1,5,1,55,5.55709133352409e-06,"mi"
"9949",26,1,2,2,6,1,5,2,103,1.04069164973269e-05,"mi"
"9950",26,1,2,2,6,2,1,1,368,3.71819929224885e-05,"mi"
"9951",26,1,2,2,6,2,1,2,350,3.53633084860624e-05,"mi"
"9952",26,1,2,2,6,2,2,2,42,4.24359701832749e-06,"mi"
"9953",26,1,2,2,6,2,3,1,48,4.84982516380284e-06,"mi"
"9954",26,1,2,2,6,2,4,1,386,3.90006773589145e-05,"mi"
"9955",26,1,2,2,6,2,4,2,477,4.81951375652908e-05,"mi"
"9956",26,1,2,2,6,2,5,1,91,9.19446020637623e-06,"mi"
"9957",26,1,2,2,6,2,5,2,66,6.66850960022891e-06,"mi"
"9958",27,1,1,1,1,1,1,1,20432,0.00384560295617552,"mn"
"9959",27,1,1,1,1,1,1,2,9918,0.00186671349448653,"mn"
"9960",27,1,1,1,1,1,2,1,1275,0.000239973755340828,"mn"
"9961",27,1,1,1,1,1,2,2,1034,0.000194614010213659,"mn"
"9962",27,1,1,1,1,1,3,1,3610,0.000679455103357167,"mn"
"9963",27,1,1,1,1,1,3,2,1790,0.000336904331027515,"mn"
"9964",27,1,1,1,1,1,4,1,1868,0.000351585078413071,"mn"
"9965",27,1,1,1,1,1,4,2,2471,0.000465078548586028,"mn"
"9966",27,1,1,1,1,1,5,1,878,0.000165252515442546,"mn"
"9967",27,1,1,1,1,1,5,2,685,0.000128927076398798,"mn"
"9968",27,1,1,1,1,2,1,1,33107,0.00623122440632846,"mn"
"9969",27,1,1,1,1,2,1,2,22646,0.00426231032427324,"mn"
"9970",27,1,1,1,1,2,2,1,2030,0.000382075861444612,"mn"
"9971",27,1,1,1,1,2,2,2,1425,0.000268205961851513,"mn"
"9972",27,1,1,1,1,2,3,1,1279,0.000240726614181113,"mn"
"9973",27,1,1,1,1,2,3,2,988,0.000185956133550383,"mn"
"9974",27,1,1,1,1,2,4,1,1623,0.000305472474445618,"mn"
"9975",27,1,1,1,1,2,4,2,2788,0.00052474261167861,"mn"
"9976",27,1,1,1,1,2,5,1,776,0.00014605461501528,"mn"
"9977",27,1,1,1,1,2,5,2,884,0.000166381803702974,"mn"
"9978",27,1,1,1,2,1,1,1,170092,0.0320138164654369,"mn"
"9979",27,1,1,1,2,1,1,2,135583,0.0255187150355886,"mn"
"9980",27,1,1,1,2,1,2,1,2769,0.000521166532187256,"mn"
"9981",27,1,1,1,2,1,2,2,2081,0.000391674811658245,"mn"
"9982",27,1,1,1,2,1,3,1,3908,0.000735543086958396,"mn"
"9983",27,1,1,1,2,1,3,2,2458,0.000462631757355102,"mn"
"9984",27,1,1,1,2,1,4,1,2794,0.000525871899939037,"mn"
"9985",27,1,1,1,2,1,4,2,3125,0.000588170968972617,"mn"
"9986",27,1,1,1,2,1,5,1,2923,0.000550151597538227,"mn"
"9987",27,1,1,1,2,1,5,2,2264,0.000426118103601281,"mn"
"9988",27,1,1,1,2,2,1,1,91170,0.0171595351171947,"mn"
"9989",27,1,1,1,2,2,1,2,117895,0.0221895732438485,"mn"
"9990",27,1,1,1,2,2,2,1,2003,0.000376994064272688,"mn"
"9991",27,1,1,1,2,2,2,2,1578,0.000297002812492413,"mn"
"9992",27,1,1,1,2,2,3,1,1058,0.000199131163255369,"mn"
"9993",27,1,1,1,2,2,3,2,1707,0.000321282510091602,"mn"
"9994",27,1,1,1,2,2,4,1,945,0.000177862901017319,"mn"
"9995",27,1,1,1,2,2,4,2,1756,0.000330505030885093,"mn"
"9996",27,1,1,1,2,2,5,1,1219,0.000229433731576838,"mn"
"9997",27,1,1,1,2,2,5,2,1384,0.000260489158738593,"mn"
"9998",27,1,1,1,3,1,1,1,164801,0.03101797243445,"mn"
"9999",27,1,1,1,3,1,1,2,159064,0.0299381846427713,"mn"
"10000",27,1,1,1,3,1,2,1,5289,0.000995467601566775,"mn"
"10001",27,1,1,1,3,1,2,2,3767,0.000709004812838351,"mn"
"10002",27,1,1,1,3,1,3,1,2221,0.000418024871068218,"mn"
"10003",27,1,1,1,3,1,3,2,2617,0.000492557896256428,"mn"
"10004",27,1,1,1,3,1,4,1,4125,0.000776385679043854,"mn"
"10005",27,1,1,1,3,1,4,2,3383,0.000636730364170996,"mn"
"10006",27,1,1,1,3,1,5,1,2231,0.000419907018168931,"mn"
"10007",27,1,1,1,3,1,5,2,2488,0.000468278198657239,"mn"
"10008",27,1,1,1,3,2,1,1,55645,0.010473207541914,"mn"
"10009",27,1,1,1,3,2,1,2,72838,0.0137091830521688,"mn"
"10010",27,1,1,1,3,2,2,1,2035,0.000383016934994968,"mn"
"10011",27,1,1,1,3,2,2,2,1317,0.00024787877316382,"mn"
"10012",27,1,1,1,3,2,3,1,768,0.00014454889733471,"mn"
"10013",27,1,1,1,3,2,3,2,774,0.000145678185595138,"mn"
"10014",27,1,1,1,3,2,4,1,489,9.20369932248351e-05,"mn"
"10015",27,1,1,1,3,2,4,2,1063,0.000200072236805725,"mn"
"10016",27,1,1,1,3,2,5,1,949,0.000178615759857604,"mn"
"10017",27,1,1,1,3,2,5,2,1390,0.00026161844699902,"mn"
"10018",27,1,1,1,4,1,1,1,85488,0.0160900991345699,"mn"
"10019",27,1,1,1,4,1,1,2,92971,0.017498509810033,"mn"
"10020",27,1,1,1,4,1,2,1,2198,0.00041369593273658,"mn"
"10021",27,1,1,1,4,1,2,2,1618,0.000304531400895262,"mn"
"10022",27,1,1,1,4,1,3,1,1520,0.000286086359308281,"mn"
"10023",27,1,1,1,4,1,3,2,1269,0.0002388444670804,"mn"
"10024",27,1,1,1,4,1,4,1,1243,0.000233950884618548,"mn"
"10025",27,1,1,1,4,1,4,2,1607,0.000302461039084478,"mn"
"10026",27,1,1,1,4,1,5,1,725,0.000136455664801647,"mn"
"10027",27,1,1,1,4,1,5,2,1479,0.00027836955619536,"mn"
"10028",27,1,1,1,4,2,1,1,15380,0.00289474224089563,"mn"
"10029",27,1,1,1,4,2,1,2,25236,0.00474978642335775,"mn"
"10030",27,1,1,1,4,2,2,1,323,6.07933513530097e-05,"mn"
"10031",27,1,1,1,4,2,2,2,643,0.000121022058575806,"mn"
"10032",27,1,1,1,4,2,3,1,322,6.06051366429384e-05,"mn"
"10033",27,1,1,1,4,2,3,2,293,5.51469100508726e-05,"mn"
"10034",27,1,1,1,4,2,4,1,348,6.54987191047906e-05,"mn"
"10035",27,1,1,1,4,2,4,2,659,0.000124033493936945,"mn"
"10036",27,1,1,1,4,2,5,1,90,1.69393239064114e-05,"mn"
"10037",27,1,1,1,4,2,5,2,504,9.48602138759036e-05,"mn"
"10038",27,1,1,1,5,1,1,1,194943,0.0366911402254172,"mn"
"10039",27,1,1,1,5,1,1,2,183147,0.0344709595054169,"mn"
"10040",27,1,1,1,5,1,2,1,3614,0.000680207962197452,"mn"
"10041",27,1,1,1,5,1,2,2,1973,0.000371347622970551,"mn"
"10042",27,1,1,1,5,1,3,1,1488,0.000280063488586001,"mn"
"10043",27,1,1,1,5,1,3,2,2210,0.000415954509257435,"mn"
"10044",27,1,1,1,5,1,4,1,5245,0.00098718615432364,"mn"
"10045",27,1,1,1,5,1,4,2,4902,0.000922628508769206,"mn"
"10046",27,1,1,1,5,1,5,1,2099,0.000395062676439527,"mn"
"10047",27,1,1,1,5,1,5,2,2120,0.000399015185351023,"mn"
"10048",27,1,1,1,5,2,1,1,42209,0.00794435469739686,"mn"
"10049",27,1,1,1,5,2,1,2,67361,0.0126783310851086,"mn"
"10050",27,1,1,1,5,2,2,1,629,0.000118387052634808,"mn"
"10051",27,1,1,1,5,2,2,2,600,0.000112928826042742,"mn"
"10052",27,1,1,1,5,2,3,1,139,2.6161844699902e-05,"mn"
"10053",27,1,1,1,5,2,3,2,598,0.0001125523966226,"mn"
"10054",27,1,1,1,5,2,4,1,600,0.000112928826042742,"mn"
"10055",27,1,1,1,5,2,4,2,1610,0.000303025683214692,"mn"
"10056",27,1,1,1,5,2,5,1,610,0.000114810973143455,"mn"
"10057",27,1,1,1,5,2,5,2,522,9.82480786571859e-05,"mn"
"10058",27,1,1,1,6,1,1,1,101165,0.0190407411443567,"mn"
"10059",27,1,1,1,6,1,1,2,85848,0.0161578564301956,"mn"
"10060",27,1,1,1,6,1,2,1,2430,0.000457361745473107,"mn"
"10061",27,1,1,1,6,1,2,2,1243,0.000233950884618548,"mn"
"10062",27,1,1,1,6,1,3,1,1770,0.00033314003682609,"mn"
"10063",27,1,1,1,6,1,3,2,1660,0.000312436418718254,"mn"
"10064",27,1,1,1,6,1,4,1,5123,0.000964223959694949,"mn"
"10065",27,1,1,1,6,1,4,2,3829,0.000720674124862768,"mn"
"10066",27,1,1,1,6,1,5,1,939,0.000176733612756892,"mn"
"10067",27,1,1,1,6,1,5,2,926,0.000174286821525966,"mn"
"10068",27,1,1,1,6,2,1,1,26797,0.00504358958577895,"mn"
"10069",27,1,1,1,6,2,1,2,23127,0.00435284159981751,"mn"
"10070",27,1,1,1,6,2,2,1,687,0.00012930350581894,"mn"
"10071",27,1,1,1,6,2,2,2,184,3.46315066531077e-05,"mn"
"10072",27,1,1,1,6,2,3,1,93,1.75039680366251e-05,"mn"
"10073",27,1,1,1,6,2,3,2,259,4.87476099084505e-05,"mn"
"10074",27,1,1,1,6,2,4,1,785,0.000147748547405921,"mn"
"10075",27,1,1,1,6,2,4,2,1016,0.000191226145432377,"mn"
"10076",27,1,1,1,6,2,5,1,93,1.75039680366251e-05,"mn"
"10077",27,1,1,1,6,2,5,2,436,8.20616135910595e-05,"mn"
"10078",27,1,1,2,1,1,1,1,45341,0.00853384316933997,"mn"
"10079",27,1,1,2,1,1,1,2,37618,0.00708026096345981,"mn"
"10080",27,1,1,2,1,1,2,1,3693,0.00069507692429308,"mn"
"10081",27,1,1,2,1,1,2,2,4312,0.000811581829827176,"mn"
"10082",27,1,1,2,1,1,3,1,3566,0.000671173656114033,"mn"
"10083",27,1,1,2,1,1,3,2,2738,0.000515331876175048,"mn"
"10084",27,1,1,2,1,1,4,1,1603,0.000301708180244194,"mn"
"10085",27,1,1,2,1,1,4,2,2131,0.000401085547161807,"mn"
"10086",27,1,1,2,1,1,5,1,1750,0.000329375742624665,"mn"
"10087",27,1,1,2,1,1,5,2,2540,0.000478065363580943,"mn"
"10088",27,1,1,2,1,2,1,1,500388,0.0941803823431263,"mn"
"10089",27,1,1,2,1,2,1,2,480511,0.0904392385510403,"mn"
"10090",27,1,1,2,1,2,2,1,51212,0.00963885173216821,"mn"
"10091",27,1,1,2,1,2,2,2,47434,0.00892777655751907,"mn"
"10092",27,1,1,2,1,2,3,1,48875,0.00919899395473173,"mn"
"10093",27,1,1,2,1,2,3,2,46560,0.00876327690091681,"mn"
"10094",27,1,1,2,1,2,4,1,30303,0.00570347035928871,"mn"
"10095",27,1,1,2,1,2,4,2,30827,0.00580209486736603,"mn"
"10096",27,1,1,2,1,2,5,1,44865,0.00844425296734607,"mn"
"10097",27,1,1,2,1,2,5,2,42400,0.00798030370702047,"mn"
"10098",27,1,1,2,2,1,1,1,143852,0.0270750624731676,"mn"
"10099",27,1,1,2,2,1,1,2,99718,0.0187683944588837,"mn"
"10100",27,1,1,2,2,1,2,1,7129,0.00134178266809785,"mn"
"10101",27,1,1,2,2,1,2,2,6063,0.00114114578716191,"mn"
"10102",27,1,1,2,2,1,3,1,4977,0.000936744612024548,"mn"
"10103",27,1,1,2,2,1,3,2,4143,0.000779773543825136,"mn"
"10104",27,1,1,2,2,1,4,1,3552,0.000668538650173035,"mn"
"10105",27,1,1,2,2,1,4,2,2667,0.00050196863175999,"mn"
"10106",27,1,1,2,2,1,5,1,4825,0.00090813597609372,"mn"
"10107",27,1,1,2,2,1,5,2,3792,0.000713710180590132,"mn"
"10108",27,1,1,2,2,2,1,1,80625,0.0151748109994935,"mn"
"10109",27,1,1,2,2,2,1,2,112962,0.0212611100790671,"mn"
"10110",27,1,1,2,2,2,2,1,8211,0.00154543098439493,"mn"
"10111",27,1,1,2,2,2,2,2,6554,0.00123355920980689,"mn"
"10112",27,1,1,2,2,2,3,1,2883,0.000542623009135377,"mn"
"10113",27,1,1,2,2,2,3,2,1931,0.000363442605147559,"mn"
"10114",27,1,1,2,2,2,4,1,2159,0.000406355559043801,"mn"
"10115",27,1,1,2,2,2,4,2,1726,0.000324858589582956,"mn"
"10116",27,1,1,2,2,2,5,1,5095,0.000958953947812954,"mn"
"10117",27,1,1,2,2,2,5,2,4000,0.000752858840284949,"mn"
"10118",27,1,1,2,3,1,1,1,130866,0.0246309062481826,"mn"
"10119",27,1,1,2,3,1,1,2,149492,0.0281365934379694,"mn"
"10120",27,1,1,2,3,1,2,1,6549,0.00123261813625653,"mn"
"10121",27,1,1,2,3,1,2,2,9879,0.00185937312079375,"mn"
"10122",27,1,1,2,3,1,3,1,4217,0.000793701432370408,"mn"
"10123",27,1,1,2,3,1,3,2,4680,0.000880844843133391,"mn"
"10124",27,1,1,2,3,1,4,1,3891,0.000732343436887185,"mn"
"10125",27,1,1,2,3,1,4,2,4422,0.000832285447935012,"mn"
"10126",27,1,1,2,3,1,5,1,4769,0.000897595952329731,"mn"
"10127",27,1,1,2,3,1,5,2,6938,0.00130583365847424,"mn"
"10128",27,1,1,2,3,2,1,1,66306,0.0124797645659835,"mn"
"10129",27,1,1,2,3,2,1,2,79186,0.014903970031701,"mn"
"10130",27,1,1,2,3,2,2,1,6819,0.00128343610797577,"mn"
"10131",27,1,1,2,3,2,2,2,6050,0.00113869899593099,"mn"
"10132",27,1,1,2,3,2,3,1,1958,0.000368524402319483,"mn"
"10133",27,1,1,2,3,2,3,2,1628,0.000306413547995974,"mn"
"10134",27,1,1,2,3,2,4,1,2073,0.000390169093977675,"mn"
"10135",27,1,1,2,3,2,4,2,1740,0.000327493595523953,"mn"
"10136",27,1,1,2,3,2,5,1,3182,0.000598899207446677,"mn"
"10137",27,1,1,2,3,2,5,2,4590,0.00086390551922698,"mn"
"10138",27,1,1,2,4,1,1,1,44776,0.00842750185814973,"mn"
"10139",27,1,1,2,4,1,1,2,54344,0.0102283402041113,"mn"
"10140",27,1,1,2,4,1,2,1,1351,0.000254278073306242,"mn"
"10141",27,1,1,2,4,1,2,2,2964,0.000557868400651148,"mn"
"10142",27,1,1,2,4,1,3,1,985,0.000185391489420169,"mn"
"10143",27,1,1,2,4,1,3,2,1058,0.000199131163255369,"mn"
"10144",27,1,1,2,4,1,4,1,948,0.000178427545147533,"mn"
"10145",27,1,1,2,4,1,4,2,1256,0.000236397675849474,"mn"
"10146",27,1,1,2,4,1,5,1,823,0.000154900706388628,"mn"
"10147",27,1,1,2,4,1,5,2,1521,0.000286274574018352,"mn"
"10148",27,1,1,2,4,2,1,1,10942,0.00205944535759948,"mn"
"10149",27,1,1,2,4,2,1,2,15069,0.00283620746606348,"mn"
"10150",27,1,1,2,4,2,2,1,835,0.000157159282909483,"mn"
"10151",27,1,1,2,4,2,2,2,1243,0.000233950884618548,"mn"
"10152",27,1,1,2,4,2,3,1,88,1.65628944862689e-05,"mn"
"10153",27,1,1,2,4,2,3,2,386,7.26508780874976e-05,"mn"
"10154",27,1,1,2,4,2,4,1,191,3.59490096236063e-05,"mn"
"10155",27,1,1,2,4,2,4,2,296,5.57115541810863e-05,"mn"
"10156",27,1,1,2,4,2,5,1,354,6.6628007365218e-05,"mn"
"10157",27,1,1,2,4,2,5,2,500,9.41073550356187e-05,"mn"
"10158",27,1,1,2,5,1,1,1,90080,0.0169543810832171,"mn"
"10159",27,1,1,2,5,1,1,2,106860,0.0201126239182124,"mn"
"10160",27,1,1,2,5,1,2,1,3428,0.000645200026124202,"mn"
"10161",27,1,1,2,5,1,2,2,2478,0.000466396051556526,"mn"
"10162",27,1,1,2,5,1,3,1,2433,0.000457926389603321,"mn"
"10163",27,1,1,2,5,1,3,2,2306,0.000434023121424273,"mn"
"10164",27,1,1,2,5,1,4,1,2612,0.000491616822706072,"mn"
